,run_id,N,p,k,num_edges,edge_list,num_solutions_m,compiler_success,error_message,compilation_time,time_xag_optimize,time_xag_synthesis,time_parity_decomp,time_linear_resynth,oracle_num_qubits,oracle_depth,oracle_size,oracle_cx_count,oracle_1q_count
227,228,5,0.8,3,8,"[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",6,True,None,2.428921937942505,0.0028383731842041016,2.5033950805664062e-05,6.67572021484375e-06,1.621246337890625e-05,9,48,63,30,33
228,229,5,0.8,3,10,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",16,True,None,2.2549991607666016,0.03523087501525879,2.765655517578125e-05,5.7220458984375e-06,1.5497207641601562e-05,16,86,156,52,104
229,230,5,0.8,3,9,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",9,True,None,2.6050877571105957,0.009562015533447266,5.1975250244140625e-05,1.4066696166992188e-05,4.267692565917969e-05,13,66,111,43,68
230,231,5,0.9,3,8,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",4,True,None,2.7630202770233154,0.0013186931610107422,2.5510787963867188e-05,7.3909759521484375e-06,8.821487426757812e-06,8,17,28,10,18
231,232,5,0.9,3,9,"[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",9,True,None,2.347409963607788,0.028797149658203125,2.7179718017578125e-05,6.9141387939453125e-06,2.1696090698242188e-05,13,105,142,71,71
232,233,5,0.9,3,10,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",16,True,None,2.236619234085083,0.035156965255737305,2.6226043701171875e-05,5.7220458984375e-06,1.52587890625e-05,16,86,156,52,104
233,234,5,0.9,3,9,"[0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",9,True,None,3.615856409072876,0.028074264526367188,3.814697265625e-05,8.821487426757812e-06,2.1219253540039062e-05,14,76,138,60,78
234,235,5,0.9,3,8,"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",6,True,None,2.2683699131011963,0.0025854110717773438,2.4557113647460938e-05,6.4373016357421875e-06,1.5974044799804688e-05,9,47,63,30,33
235,236,5,0.9,3,9,"[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",9,True,None,2.6825757026672363,0.0025064945220947266,2.47955322265625e-05,5.9604644775390625e-06,1.33514404296875e-05,13,68,110,42,68
236,237,5,0.9,3,9,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",9,True,None,2.0714950561523438,0.027495861053466797,2.9087066650390625e-05,7.152557373046875e-06,2.1457672119140625e-05,13,109,149,74,75
237,238,5,0.9,3,8,"[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]",4,True,None,3.114663600921631,0.002151012420654297,3.0994415283203125e-05,7.62939453125e-06,1.2636184692382812e-05,8,19,28,10,18
238,239,5,0.9,3,9,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0]",9,True,None,2.842388391494751,0.03100299835205078,2.8848648071289062e-05,6.9141387939453125e-06,1.6689300537109375e-05,13,68,110,42,68
239,240,5,0.9,3,9,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",9,True,None,2.6083877086639404,0.03060007095336914,3.147125244140625e-05,7.867813110351562e-06,2.4318695068359375e-05,13,109,149,74,75
240,241,6,0.2,3,4,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",0,True,None,3.16865873336792,0.12080001831054688,5.4836273193359375e-05,1.0728836059570312e-05,3.218650817871094e-05,34,-1,-1,-1,-1
241,242,6,0.2,3,2,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,True,None,3.1053507328033447,0.0014722347259521484,1.5735626220703125e-05,3.0994415283203125e-06,2.1457672119140625e-06,7,4,4,0,4
242,243,6,0.2,3,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,True,None,4.470521688461304,0.15546107292175293,5.1021575927734375e-05,1.1205673217773438e-05,3.600120544433594e-05,40,-1,-1,-1,-1
243,244,6,0.2,3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,True,None,3.4534807205200195,0.1364285945892334,5.0067901611328125e-05,1.0967254638671875e-05,3.5762786865234375e-05,39,-1,-1,-1,-1
244,245,6,0.2,3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0]",0,True,None,3.6684250831604004,0.0013637542724609375,1.9073486328125e-05,3.0994415283203125e-06,1.9073486328125e-06,7,4,4,0,4
245,246,6,0.2,3,5,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",1,True,None,3.232292413711548,0.0013833045959472656,2.0503997802734375e-05,4.76837158203125e-06,4.0531158447265625e-06,11,21,57,16,41
246,247,6,0.2,3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0]",0,True,None,3.2561776638031006,0.11641669273376465,3.838539123535156e-05,9.5367431640625e-06,3.314018249511719e-05,36,-1,-1,-1,-1
247,248,6,0.2,3,8,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1,True,None,3.1554603576660156,0.12290287017822266,7.152557373046875e-05,1.0728836059570312e-05,2.9325485229492188e-05,32,-1,-1,-1,-1
248,249,6,0.2,3,5,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1,True,None,4.99350380897522,0.12402153015136719,4.57763671875e-05,8.58306884765625e-06,2.8133392333984375e-05,30,173,396,139,257
249,250,6,0.2,3,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,True,None,3.2462427616119385,0.0013551712036132812,1.6927719116210938e-05,2.86102294921875e-06,2.384185791015625e-06,7,4,4,0,4
250,251,6,0.3,3,10,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0]",5,True,None,3.4435954093933105,0.02417159080505371,3.719329833984375e-05,8.821487426757812e-06,1.71661376953125e-05,11,44,71,30,41
251,252,6,0.3,3,5,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1,True,None,3.017660617828369,0.11768651008605957,4.8160552978515625e-05,1.0013580322265625e-05,3.62396240234375e-05,34,-1,-1,-1,-1
252,253,6,0.3,3,7,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",2,True,None,4.743802070617676,0.030706405639648438,2.9325485229492188e-05,8.58306884765625e-06,1.2636184692382812e-05,10,36,55,24,31
253,254,6,0.3,3,5,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,True,None,3.805067777633667,0.11579585075378418,4.601478576660156e-05,1.049041748046875e-05,2.9802322387695312e-05,31,-1,-1,-1,-1
254,255,6,0.3,3,5,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",2,True,None,3.05881667137146,0.00324249267578125,2.1696090698242188e-05,5.245208740234375e-06,8.106231689453125e-06,10,20,45,14,31
255,256,6,0.3,3,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,True,None,4.044956684112549,0.463756799697876,9.894371032714844e-05,2.09808349609375e-05,7.05718994140625e-05,38,-1,-1,-1,-1
256,257,6,0.3,3,5,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,True,None,3.9237146377563477,0.0035996437072753906,1.811981201171875e-05,3.5762786865234375e-06,1.9073486328125e-06,7,4,4,0,4
257,258,6,0.3,3,5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",0,True,None,3.769094228744507,0.12187528610229492,4.482269287109375e-05,1.049041748046875e-05,4.0531158447265625e-05,33,-1,-1,-1,-1
258,259,6,0.3,3,7,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",2,True,None,3.6126272678375244,0.08623981475830078,4.482269287109375e-05,1.0251998901367188e-05,2.86102294921875e-05,31,-1,-1,-1,-1
259,260,6,0.3,3,5,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]",0,True,None,3.3943099975585938,0.11047697067260742,6.151199340820312e-05,1.2874603271484375e-05,3.8623809814453125e-05,32,-1,-1,-1,-1
260,261,6,0.4,3,9,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",4,True,None,3.2370245456695557,0.003616809844970703,2.5272369384765625e-05,6.198883056640625e-06,1.239776611328125e-05,10,25,47,20,27
261,262,6,0.4,3,6,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",0,True,None,3.2172434329986572,0.010413408279418945,3.147125244140625e-05,7.152557373046875e-06,4.0531158447265625e-06,7,4,4,0,4
262,263,6,0.4,3,5,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0,True,None,4.575983762741089,0.0033228397369384766,1.71661376953125e-05,3.0994415283203125e-06,1.9073486328125e-06,7,4,4,0,4
263,264,6,0.4,3,8,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",1,True,None,3.264925003051758,0.08600807189941406,4.553794860839844e-05,1.1444091796875e-05,3.6716461181640625e-05,29,169,370,147,223
264,265,6,0.4,3,4,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,True,None,3.548607349395752,0.0032906532287597656,1.5735626220703125e-05,3.0994415283203125e-06,1.6689300537109375e-06,7,4,4,0,4
265,266,6,0.4,3,7,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",2,True,None,3.111156940460205,0.10530281066894531,4.8160552978515625e-05,1.0728836059570312e-05,3.457069396972656e-05,31,-1,-1,-1,-1
266,267,6,0.4,3,4,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",1,True,None,5.583338737487793,0.13132858276367188,4.76837158203125e-05,1.0251998901367188e-05,2.7179718017578125e-05,31,-1,-1,-1,-1
267,268,6,0.4,3,6,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1,True,None,2.809558153152466,0.003446340560913086,2.3126602172851562e-05,5.4836273193359375e-06,3.5762786865234375e-06,11,21,57,16,41
268,269,6,0.4,3,4,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,True,None,3.2026889324188232,0.1099860668182373,5.7220458984375e-05,1.1205673217773438e-05,3.4332275390625e-05,31,-1,-1,-1,-1
269,270,6,0.4,3,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",2,True,None,3.313206911087036,0.0014231204986572266,2.3126602172851562e-05,5.245208740234375e-06,8.106231689453125e-06,10,20,45,14,31
270,271,6,0.5,3,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1,True,None,3.0633420944213867,0.0013093948364257812,2.1457672119140625e-05,4.5299530029296875e-06,3.337860107421875e-06,11,22,57,16,41
271,272,6,0.5,3,8,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",3,True,None,3.4848084449768066,0.0686800479888916,4.0531158447265625e-05,9.775161743164062e-06,3.1948089599609375e-05,27,181,365,138,227
272,273,6,0.5,3,6,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0,True,None,3.643479347229004,0.0033109188079833984,1.9788742065429688e-05,3.337860107421875e-06,2.384185791015625e-06,7,4,4,0,4
273,274,6,0.5,3,7,"[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",1,True,None,3.2373883724212646,0.0032739639282226562,2.2172927856445312e-05,5.245208740234375e-06,4.0531158447265625e-06,11,21,57,16,41
274,275,6,0.5,3,8,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",3,True,None,3.491410255432129,0.09856772422790527,4.3392181396484375e-05,9.5367431640625e-06,2.384185791015625e-05,30,176,381,122,259
275,276,6,0.5,3,9,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",6,True,None,3.4762423038482666,0.10875988006591797,3.3855438232421875e-05,8.344650268554688e-06,2.6702880859375e-05,30,162,361,140,221
276,277,6,0.5,3,6,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",1,True,None,3.6041436195373535,0.0017142295837402344,2.5510787963867188e-05,5.0067901611328125e-06,3.814697265625e-06,11,22,57,16,41
277,278,6,0.5,3,4,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,True,None,3.5844380855560303,0.09846377372741699,4.696846008300781e-05,1.0728836059570312e-05,3.3855438232421875e-05,33,-1,-1,-1,-1
278,279,6,0.5,3,6,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",1,True,None,3.5425355434417725,0.003419160842895508,2.4080276489257812e-05,5.245208740234375e-06,3.337860107421875e-06,11,21,57,16,41
279,280,6,0.5,3,5,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,True,None,3.445993661880493,0.1286771297454834,4.8160552978515625e-05,1.0728836059570312e-05,3.0279159545898438e-05,34,-1,-1,-1,-1
280,281,6,0.6,3,7,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",2,True,None,2.980600595474243,0.09271597862243652,3.457069396972656e-05,8.106231689453125e-06,2.8848648071289062e-05,30,175,390,145,245
281,282,6,0.6,3,8,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",2,True,None,4.287788152694702,0.06957101821899414,5.0067901611328125e-05,1.1205673217773438e-05,3.2901763916015625e-05,27,194,349,142,207
282,283,6,0.6,3,8,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",1,True,None,3.323406457901001,0.11248207092285156,5.269050598144531e-05,9.298324584960938e-06,2.7894973754882812e-05,30,158,378,129,249
283,284,6,0.6,3,8,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",3,True,None,3.4230096340179443,0.00164794921875,2.5033950805664062e-05,6.67572021484375e-06,1.5974044799804688e-05,11,46,71,30,41
284,285,6,0.6,3,8,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",5,True,None,3.5645790100097656,0.10339164733886719,4.172325134277344e-05,8.821487426757812e-06,1.8835067749023438e-05,31,-1,-1,-1,-1
285,286,6,0.6,3,9,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",6,True,None,3.037200450897217,0.005816459655761719,2.574920654296875e-05,5.9604644775390625e-06,1.71661376953125e-05,11,69,88,45,43
286,287,6,0.6,3,7,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",2,True,None,3.514711380004883,0.11652040481567383,4.220008850097656e-05,1.0013580322265625e-05,2.8848648071289062e-05,30,175,379,142,237
287,288,6,0.6,3,9,"[0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",3,True,None,3.9783058166503906,0.10471081733703613,5.245208740234375e-05,1.1205673217773438e-05,3.3855438232421875e-05,30,184,380,163,217
288,289,6,0.6,3,11,"[0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0]",8,True,None,3.6396617889404297,0.027834177017211914,5.316734313964844e-05,1.3828277587890625e-05,2.3603439331054688e-05,12,67,111,50,61
289,290,6,0.6,3,7,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1,True,None,3.4139418601989746,0.1178278923034668,4.2438507080078125e-05,9.775161743164062e-06,2.5272369384765625e-05,33,-1,-1,-1,-1
290,291,6,0.7,3,10,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",7,True,None,3.3222568035125732,0.009352684020996094,3.0279159545898438e-05,7.152557373046875e-06,1.9073486328125e-05,14,90,133,66,67
291,292,6,0.7,3,12,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",13,True,None,3.0984106063842773,0.012892484664916992,8.344650268554688e-05,1.811981201171875e-05,6.723403930664062e-05,20,89,208,88,120
292,293,6,0.7,3,9,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",5,True,None,4.344466686248779,0.09936356544494629,4.601478576660156e-05,1.0728836059570312e-05,3.2901763916015625e-05,29,196,375,144,231
293,294,6,0.7,3,13,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",16,True,None,3.2607827186584473,0.06347513198852539,3.838539123535156e-05,9.059906005859375e-06,2.3603439331054688e-05,25,133,283,100,183
294,295,6,0.7,3,13,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",20,True,None,3.5101613998413086,0.0639798641204834,3.910064697265625e-05,9.298324584960938e-06,2.4318695068359375e-05,24,130,275,96,179
295,296,6,0.7,3,13,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",16,True,None,3.3705074787139893,0.031225919723510742,4.4345855712890625e-05,1.1205673217773438e-05,2.7179718017578125e-05,18,112,179,83,96
296,297,6,0.7,3,9,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",3,True,None,3.3036117553710938,0.08788084983825684,4.220008850097656e-05,9.775161743164062e-06,2.7894973754882812e-05,27,167,341,126,215
297,298,6,0.7,3,10,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0]",6,True,None,3.2270615100860596,0.01192164421081543,2.5987625122070312e-05,6.4373016357421875e-06,1.5974044799804688e-05,11,57,77,34,43
298,299,6,0.7,3,12,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]",13,True,None,3.9098429679870605,0.023407459259033203,8.440017700195312e-05,1.8596649169921875e-05,5.745887756347656e-05,15,76,131,61,70
299,300,6,0.7,3,13,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]",20,True,None,3.652588367462158,0.022728919982910156,4.1484832763671875e-05,8.821487426757812e-06,2.6702880859375e-05,18,120,195,86,109
300,301,6,0.8,3,14,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",27,True,None,3.5661818981170654,0.07802104949951172,4.0531158447265625e-05,8.106231689453125e-06,2.2411346435546875e-05,23,133,255,90,165
