,run_id,N,p,k,num_edges,edge_list,num_solutions_m,compiler_success,error_message,compilation_time,time_xag_optimize,time_xag_synthesis,time_parity_decomp,time_linear_resynth,oracle_num_qubits,oracle_depth,oracle_size,oracle_cx_count,oracle_1q_count
239,240,5,0.9,3,9,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",9,True,None,2.1407618522644043,0.030078649520874023,3.719329833984375e-05,9.775161743164062e-06,2.4318695068359375e-05,13,109,149,74,75
240,241,6,0.2,3,4,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",0,True,None,3.6514079570770264,0.07507443428039551,4.076957702636719e-05,1.049041748046875e-05,2.6226043701171875e-05,30,117,345,126,219
241,242,6,0.2,3,2,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,True,None,3.118459463119507,0.0023298263549804688,1.6927719116210938e-05,3.0994415283203125e-06,2.384185791015625e-06,7,4,4,0,4
242,243,6,0.2,3,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,True,None,3.239382028579712,0.002083301544189453,1.621246337890625e-05,3.337860107421875e-06,2.384185791015625e-06,7,4,4,0,4
243,244,6,0.2,3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,True,None,3.3342082500457764,0.001499176025390625,1.5735626220703125e-05,3.5762786865234375e-06,2.1457672119140625e-06,7,4,4,0,4
244,245,6,0.2,3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0]",0,True,None,3.1753060817718506,0.0015149116516113281,1.5497207641601562e-05,3.0994415283203125e-06,2.384185791015625e-06,7,4,4,0,4
245,246,6,0.2,3,5,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",1,True,None,3.261857032775879,0.0016770362854003906,2.193450927734375e-05,4.76837158203125e-06,3.5762786865234375e-06,11,21,57,16,41
246,247,6,0.2,3,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0]",0,True,None,3.3741660118103027,0.0016613006591796875,1.7881393432617188e-05,3.337860107421875e-06,2.1457672119140625e-06,7,4,4,0,4
247,248,6,0.2,3,8,"[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1,True,None,3.1817879676818848,0.001863718032836914,1.9550323486328125e-05,4.76837158203125e-06,3.337860107421875e-06,11,22,57,16,41
248,249,6,0.2,3,5,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1,True,None,3.2245686054229736,0.0019159317016601562,2.1696090698242188e-05,5.4836273193359375e-06,3.5762786865234375e-06,11,22,57,16,41
249,250,6,0.2,3,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,True,None,3.6647756099700928,0.0014834403991699219,1.8358230590820312e-05,3.5762786865234375e-06,1.9073486328125e-06,7,4,4,0,4
250,251,6,0.3,3,10,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0]",5,True,None,3.1202213764190674,0.023278474807739258,2.3126602172851562e-05,5.7220458984375e-06,1.3828277587890625e-05,11,44,71,30,41
251,252,6,0.3,3,5,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1,True,None,3.135485887527466,0.001922607421875,2.2649765014648438e-05,4.76837158203125e-06,4.0531158447265625e-06,11,22,57,16,41
252,253,6,0.3,3,7,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",2,True,None,4.6811363697052,0.04881548881530762,4.076957702636719e-05,9.775161743164062e-06,1.9550323486328125e-05,29,96,339,102,237
253,254,6,0.3,3,5,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,True,None,3.421191692352295,0.06868505477905273,4.1484832763671875e-05,9.059906005859375e-06,2.47955322265625e-05,26,110,311,112,199
254,255,6,0.3,3,5,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",2,True,None,3.6998565196990967,0.003177165985107422,2.6464462280273438e-05,6.67572021484375e-06,9.5367431640625e-06,10,20,45,14,31
255,256,6,0.3,3,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,True,None,3.2339651584625244,0.0021181106567382812,1.7404556274414062e-05,3.0994415283203125e-06,2.384185791015625e-06,7,4,4,0,4
256,257,6,0.3,3,5,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,True,None,4.3171164989471436,0.0029387474060058594,1.6689300537109375e-05,2.86102294921875e-06,2.1457672119140625e-06,7,4,4,0,4
257,258,6,0.3,3,5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",0,True,None,3.803928852081299,0.2747364044189453,8.845329284667969e-05,2.2172927856445312e-05,8.0108642578125e-05,31,-1,-1,-1,-1
258,259,6,0.3,3,7,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",2,True,None,3.909834384918213,0.05701112747192383,3.790855407714844e-05,9.775161743164062e-06,2.288818359375e-05,28,91,323,120,203
259,260,6,0.3,3,5,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]",0,True,None,3.6017005443573,0.08431410789489746,4.792213439941406e-05,1.1205673217773438e-05,2.8848648071289062e-05,31,-1,-1,-1,-1
260,261,6,0.4,3,9,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",4,True,None,3.2179789543151855,0.04029488563537598,4.220008850097656e-05,9.298324584960938e-06,2.09808349609375e-05,25,81,281,96,185
261,262,6,0.4,3,6,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",0,True,None,3.502121925354004,0.002043008804321289,1.6689300537109375e-05,3.337860107421875e-06,2.1457672119140625e-06,7,4,4,0,4
262,263,6,0.4,3,5,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0,True,None,3.576249599456787,0.001741170883178711,1.621246337890625e-05,3.337860107421875e-06,2.1457672119140625e-06,7,4,4,0,4
263,264,6,0.4,3,8,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",1,True,None,3.347627878189087,0.004526615142822266,2.5987625122070312e-05,6.198883056640625e-06,4.5299530029296875e-06,11,21,57,16,41
264,265,6,0.4,3,4,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,True,None,3.3695521354675293,0.0025396347045898438,1.6927719116210938e-05,3.337860107421875e-06,2.1457672119140625e-06,7,4,4,0,4
265,266,6,0.4,3,7,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",2,True,None,3.414212226867676,0.002259492874145508,2.2411346435546875e-05,5.245208740234375e-06,8.106231689453125e-06,11,22,55,18,37
266,267,6,0.4,3,4,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",1,True,None,4.284902334213257,0.06510472297668457,5.412101745605469e-05,1.0967254638671875e-05,2.5510787963867188e-05,31,-1,-1,-1,-1
267,268,6,0.4,3,6,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1,True,None,3.4134011268615723,0.002903461456298828,2.4318695068359375e-05,5.7220458984375e-06,3.814697265625e-06,11,21,57,16,41
268,269,6,0.4,3,4,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,True,None,3.4286153316497803,0.06904363632202148,4.1484832763671875e-05,9.298324584960938e-06,2.4318695068359375e-05,28,124,359,128,231
269,270,6,0.4,3,6,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",2,True,None,3.576951026916504,0.002408742904663086,2.384185791015625e-05,5.7220458984375e-06,8.821487426757812e-06,10,20,45,14,31
270,271,6,0.5,3,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1,True,None,3.494154930114746,0.002413511276245117,2.3126602172851562e-05,5.245208740234375e-06,4.0531158447265625e-06,11,22,57,16,41
271,272,6,0.5,3,8,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",3,True,None,3.3755147457122803,0.003009796142578125,2.3126602172851562e-05,6.9141387939453125e-06,1.4066696166992188e-05,11,35,58,25,33
272,273,6,0.5,3,6,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0,True,None,3.6843557357788086,0.0021102428436279297,1.8835067749023438e-05,3.337860107421875e-06,2.6226043701171875e-06,7,4,4,0,4
273,274,6,0.5,3,7,"[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",1,True,None,3.4145185947418213,0.002227783203125,2.1219253540039062e-05,5.0067901611328125e-06,4.0531158447265625e-06,11,21,57,16,41
274,275,6,0.5,3,8,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",3,True,None,3.2308568954467773,0.0020592212677001953,2.2649765014648438e-05,6.198883056640625e-06,1.2159347534179688e-05,11,37,62,25,37
275,276,6,0.5,3,9,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",6,True,None,3.227588415145874,0.01389622688293457,2.9087066650390625e-05,7.62939453125e-06,1.7404556274414062e-05,11,56,77,34,43
276,277,6,0.5,3,6,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",1,True,None,3.6001076698303223,0.0018956661224365234,2.2411346435546875e-05,5.245208740234375e-06,3.814697265625e-06,11,22,57,16,41
277,278,6,0.5,3,4,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,True,None,2.911770820617676,0.0021295547485351562,1.7642974853515625e-05,3.337860107421875e-06,2.1457672119140625e-06,7,4,4,0,4
278,279,6,0.5,3,6,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",1,True,None,3.9708385467529297,0.004133462905883789,2.3126602172851562e-05,5.245208740234375e-06,3.814697265625e-06,11,21,57,16,41
279,280,6,0.5,3,5,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,True,None,2.9736649990081787,0.00228118896484375,1.6450881958007812e-05,3.337860107421875e-06,1.9073486328125e-06,7,4,4,0,4
280,281,6,0.6,3,7,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",2,True,None,3.863800525665283,0.0745387077331543,4.887580871582031e-05,9.059906005859375e-06,2.6941299438476562e-05,26,97,296,105,191
281,282,6,0.6,3,8,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",2,True,None,2.8431787490844727,0.03309488296508789,3.337860107421875e-05,7.3909759521484375e-06,2.384185791015625e-05,27,106,331,110,221
282,283,6,0.6,3,8,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",1,True,None,4.018086671829224,0.061956167221069336,4.291534423828125e-05,8.821487426757812e-06,2.5033950805664062e-05,27,111,324,111,213
283,284,6,0.6,3,8,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0]",3,True,None,3.481546640396118,0.07460427284240723,4.220008850097656e-05,9.298324584960938e-06,2.8371810913085938e-05,28,140,361,126,235
284,285,6,0.6,3,8,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",5,True,None,3.809056043624878,0.01569080352783203,2.765655517578125e-05,6.4373016357421875e-06,1.5735626220703125e-05,11,53,91,36,55
285,286,6,0.6,3,9,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",6,True,None,3.034838914871216,0.006742000579833984,2.5987625122070312e-05,6.67572021484375e-06,1.8358230590820312e-05,11,69,88,45,43
286,287,6,0.6,3,7,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",2,True,None,4.307151794433594,0.060141563415527344,4.38690185546875e-05,1.0251998901367188e-05,3.0279159545898438e-05,27,119,329,128,201
287,288,6,0.6,3,9,"[0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",3,True,None,3.5408847332000732,0.032842159271240234,3.457069396972656e-05,7.62939453125e-06,1.0967254638671875e-05,11,33,61,20,41
288,289,6,0.6,3,11,"[0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0]",8,True,None,3.61899733543396,0.023867368698120117,2.8133392333984375e-05,6.9141387939453125e-06,1.7881393432617188e-05,12,67,111,50,61
289,290,6,0.6,3,7,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1,True,None,3.1819100379943848,0.0021686553955078125,2.2172927856445312e-05,4.76837158203125e-06,4.0531158447265625e-06,11,22,57,16,41
290,291,6,0.7,3,10,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",7,True,None,3.6499319076538086,0.011522531509399414,3.504753112792969e-05,7.3909759521484375e-06,2.09808349609375e-05,14,90,133,66,67
291,292,6,0.7,3,12,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",13,True,None,2.973841428756714,0.028594493865966797,2.9802322387695312e-05,6.67572021484375e-06,1.3828277587890625e-05,22,80,223,72,151
292,293,6,0.7,3,9,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",5,True,None,4.082615613937378,0.014042377471923828,3.123283386230469e-05,7.62939453125e-06,1.5974044799804688e-05,11,53,91,36,55
293,294,6,0.7,3,13,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",16,True,None,3.4143714904785156,0.029765844345092773,3.528594970703125e-05,7.867813110351562e-06,2.4318695068359375e-05,23,80,237,76,161
294,295,6,0.7,3,13,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",20,True,None,3.5045130252838135,0.02672100067138672,3.337860107421875e-05,7.152557373046875e-06,1.4543533325195312e-05,22,80,227,72,155
295,296,6,0.7,3,13,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",16,True,None,3.6362345218658447,0.026833772659301758,4.553794860839844e-05,8.106231689453125e-06,1.5974044799804688e-05,22,80,227,72,155
296,297,6,0.7,3,9,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",3,True,None,3.426727294921875,0.045586347579956055,4.1484832763671875e-05,8.821487426757812e-06,2.2411346435546875e-05,25,77,277,96,181
297,298,6,0.7,3,10,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0]",6,True,None,3.9390885829925537,0.01465916633605957,2.6702880859375e-05,5.9604644775390625e-06,1.7881393432617188e-05,11,57,77,34,43
298,299,6,0.7,3,12,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]",13,True,None,2.9056589603424072,0.006901979446411133,2.765655517578125e-05,6.4373016357421875e-06,2.002716064453125e-05,15,76,131,61,70
299,300,6,0.7,3,13,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]",20,True,None,4.141481876373291,0.021102190017700195,3.457069396972656e-05,8.344650268554688e-06,2.47955322265625e-05,18,120,195,86,109
300,301,6,0.8,3,14,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",27,True,None,3.284870147705078,0.03677964210510254,4.839897155761719e-05,8.106231689453125e-06,1.71661376953125e-05,21,80,211,68,143
301,302,6,0.8,3,11,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",8,True,None,3.502884864807129,0.037415504455566406,3.695487976074219e-05,8.58306884765625e-06,1.8358230590820312e-05,23,101,241,80,161
302,303,6,0.8,3,11,"[0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",8,True,None,3.6565093994140625,0.006449460983276367,3.3855438232421875e-05,9.059906005859375e-06,1.9788742065429688e-05,11,78,111,56,55
303,304,6,0.8,3,12,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0]",11,True,None,3.175335168838501,0.007881402969360352,2.9087066650390625e-05,7.152557373046875e-06,2.09808349609375e-05,13,71,115,56,59
304,305,6,0.8,3,11,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0]",10,True,None,3.2157158851623535,0.03753066062927246,2.6464462280273438e-05,6.198883056640625e-06,1.6450881958007812e-05,16,84,145,58,87
305,306,6,0.8,3,11,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",8,True,None,4.27178692817688,0.03306770324707031,4.3392181396484375e-05,1.049041748046875e-05,2.4080276489257812e-05,24,83,269,100,169
306,307,6,0.8,3,13,"[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",20,True,None,3.705803632736206,0.016132831573486328,4.363059997558594e-05,1.049041748046875e-05,2.9325485229492188e-05,19,129,195,84,111
307,308,6,0.8,3,12,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",13,True,None,3.8139050006866455,0.07981395721435547,4.172325134277344e-05,9.5367431640625e-06,2.8371810913085938e-05,17,127,203,93,110
308,309,6,0.8,3,14,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0]",27,True,None,3.5694899559020996,0.02596282958984375,2.9087066650390625e-05,6.9141387939453125e-06,1.2636184692382812e-05,18,56,179,54,125
309,310,6,0.8,3,13,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",20,True,None,3.1888537406921387,0.024417638778686523,2.86102294921875e-05,6.4373016357421875e-06,1.33514404296875e-05,22,80,227,72,155
310,311,6,0.9,3,15,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]",42,True,None,2.8254528045654297,0.020184993743896484,2.8133392333984375e-05,6.198883056640625e-06,1.239776611328125e-05,19,68,187,58,129
